pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
execution,mental,run-001,J,normal|depression|neutral,31747.0,,,,,45.0,0.001417456767568589,0.7918858474816518,0.8393037542860702,0.7973124999990069,0.7869485113524266,0.8432285560931922,0.7918858474816518,0.785928875017208,31747,0.7918858474816518,0.8393037542860702,0.7973124999990069,0.7869485113524266,0.8432285560931922,0.7918858474816518,0.785928875017208,31747,10321.0,0.32510158440167575,21381.0,0.6734809588307556,,,,
execution,mental,run-001,P,normal|depression|neutral,31747.0,,,,,120.0,0.0037798847135162377,0.8072888776892305,0.8489202279461359,0.8122301394032909,0.8046783852678219,0.8525546346505558,0.8072888776892305,0.8038151721823765,31747,0.8072888776892305,0.8489202279461359,0.8122301394032909,0.8046783852678219,0.8525546346505558,0.8072888776892305,0.8038151721823765,31747,10850.0,0.3417645761804265,20777.0,0.6544555391060572,,,,
execution,mental,run-002,BASE,normal|depression|neutral,31747.0,,,,,1.0,3.1499039279301984e-05,0.8391344064006048,0.8620049577176614,0.8428586890204446,0.8374913556458466,0.8649225245907168,0.8391344064006048,0.8370063376667443,31747,0.8391344064006048,0.8620049577176614,0.8428586890204446,0.8374913556458466,0.8649225245907168,0.8391344064006048,0.8370063376667443,31747,12197.0,0.3841937820896463,19549.0,0.6157747188710744,,,,
execution,mental,run-002,J,normal|depression|neutral,31747.0,,,,,45.0,0.001417456767568589,0.7918858474816518,0.8393037542860702,0.7973124999990069,0.7869485113524266,0.8432285560931922,0.7918858474816518,0.785928875017208,31747,0.7918858474816518,0.8393037542860702,0.7973124999990069,0.7869485113524266,0.8432285560931922,0.7918858474816518,0.785928875017208,31747,10321.0,0.32510158440167575,21381.0,0.6734809588307556,,,,
execution,mental,run-002,P,normal|depression|neutral,31747.0,,,,,120.0,0.0037798847135162377,0.8072888776892305,0.8489202279461359,0.8122301394032909,0.8046783852678219,0.8525546346505558,0.8072888776892305,0.8038151721823765,31747,0.8072888776892305,0.8489202279461359,0.8122301394032909,0.8046783852678219,0.8525546346505558,0.8072888776892305,0.8038151721823765,31747,10850.0,0.3417645761804265,20777.0,0.6544555391060572,,,,
execution,mental,avg,BASE,normal|depression|neutral,31747.0,,,,,1.0,3.1499039279301984e-05,0.8391344064006048,0.8620049577176614,0.8428586890204446,0.8374913556458466,0.8649225245907168,0.8391344064006048,0.8370063376667443,31747,0.8391344064006048,0.8620049577176614,0.8428586890204446,0.8374913556458466,0.8649225245907168,0.8391344064006048,0.8370063376667443,31747,12197.0,0.3841937820896463,19549.0,0.6157747188710744,,,,
execution,mental,avg,J,normal|depression|neutral,31747.0,,,,,45.0,0.001417456767568589,0.7918858474816518,0.8393037542860702,0.7973124999990069,0.7869485113524266,0.8432285560931922,0.7918858474816518,0.785928875017208,31747,0.7918858474816518,0.8393037542860702,0.7973124999990069,0.7869485113524266,0.8432285560931922,0.7918858474816518,0.785928875017208,31747,10321.0,0.32510158440167575,21381.0,0.6734809588307556,,,,
execution,mental,avg,P,normal|depression|neutral,31747.0,,,,,120.0,0.0037798847135162377,0.8072888776892305,0.8489202279461359,0.8122301394032909,0.8046783852678219,0.8525546346505558,0.8072888776892305,0.8038151721823765,31747,0.8072888776892305,0.8489202279461359,0.8122301394032909,0.8046783852678219,0.8525546346505558,0.8072888776892305,0.8038151721823765,31747,10850.0,0.3417645761804265,20777.0,0.6544555391060572,,,,
execution,news,run-001,BASE,neutral|bearish|bullish,11931.0,,,,,6963.0,0.5836057329645461,0.7862710585868745,0.7659379801285313,0.7668480315803424,0.7504109565050944,0.8150353169096787,0.7862710585868745,0.7907172734130867,11931,0.786354873858017,0.7659435911055498,0.7668910756574774,0.7504373419153705,0.8150462425838125,0.786354873858017,0.7907686509884396,11931,,,,,1340.0,0.11231246333081887,3628.0,0.304081803704635
execution,news,run-001,J,neutral|bearish|bullish,11931.0,,,,,6689.0,0.5606403486715279,0.7788953147263431,0.7560636103398449,0.7774907010083426,0.751326658772408,0.8133002148176619,0.7788953147263431,0.7851199016281146,11931,0.7788953147263431,0.7560636103398449,0.7774907010083426,0.751326658772408,0.8133002148176619,0.7788953147263431,0.7851199016281146,11931,,,,,1486.0,0.12454949291760958,3756.0,0.31481015841086246
execution,news,run-001,P,neutral|bearish|bullish,11931.0,,,,,7387.0,0.6191434079289246,0.7964127063951052,0.7788389512924622,0.7570407957256644,0.7530542911939984,0.8138920229915638,0.7964127063951052,0.797232318985107,11931,0.7964965216662476,0.7788450607316032,0.7570838398027995,0.7530797543558517,0.8139039192693379,0.7964965216662476,0.7972819007616707,11931,,,,,1226.0,0.10275752242058503,3318.0,0.2780990696504903
execution,news,run-002,BASE,neutral|bearish|bullish,11931.0,,,,,6963.0,0.5836057329645461,0.7862710585868745,0.7659379801285313,0.7668480315803424,0.7504109565050944,0.8150353169096787,0.7862710585868745,0.7907172734130867,11931,0.786354873858017,0.7659435911055498,0.7668910756574774,0.7504373419153705,0.8150462425838125,0.786354873858017,0.7907686509884396,11931,,,,,1340.0,0.11231246333081887,3628.0,0.304081803704635
execution,news,run-002,J,neutral|bearish|bullish,11931.0,,,,,6689.0,0.5606403486715279,0.7788953147263431,0.7560636103398449,0.7774907010083426,0.751326658772408,0.8133002148176619,0.7788953147263431,0.7851199016281146,11931,0.7788953147263431,0.7560636103398449,0.7774907010083426,0.751326658772408,0.8133002148176619,0.7788953147263431,0.7851199016281146,11931,,,,,1486.0,0.12454949291760958,3756.0,0.31481015841086246
execution,news,run-002,P,neutral|bearish|bullish,11931.0,,,,,7387.0,0.6191434079289246,0.7964127063951052,0.7788389512924622,0.7570407957256644,0.7530542911939984,0.8138920229915638,0.7964127063951052,0.797232318985107,11931,0.7964965216662476,0.7788450607316032,0.7570838398027995,0.7530797543558517,0.8139039192693379,0.7964965216662476,0.7972819007616707,11931,,,,,1226.0,0.10275752242058503,3318.0,0.2780990696504903
