pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
energy,imdb_sklearn,run-002,BASE,positive|negative|neutral,10000.0,4684.0,0.4684,5316.0,0.5316,0.0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
energy,imdb_sklearn,run-002,E,positive|negative|neutral,10000.0,4802.0,0.4802,5197.0,0.5197,1.0,0.0001,0.9376,0.9384867018320329,0.9377246070436769,0.9376281133683075,0.938599106330928,0.9376,0.937621912718796,10000,0.9376,0.9384867018320329,0.9377246070436769,0.9376281133683075,0.938599106330928,0.9376,0.937621912718796,10000,,,,,,,,
energy,imdb_sklearn,run-002,I,positive|negative|neutral,10000.0,4634.0,0.4634,5365.0,0.5365,1.0,0.0001,0.9306,0.9332095001852267,0.9308184704672338,0.9305657467942228,0.9334022581020143,0.9306,0.9305523430501799,10000,0.9306,0.9332095001852267,0.9308184704672338,0.9305657467942228,0.9334022581020143,0.9306,0.9305523430501799,10000,,,,,,,,
energy,imdb_sklearn,avg,BASE,positive|negative|neutral,10000.0,4684.0,0.4684,5316.0,0.5316,0.0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
energy,imdb_sklearn,avg,E,positive|negative|neutral,10000.0,4793.5,0.47935,5205.5,0.52055,1.0,0.0001,0.93735,0.938302449099951,0.9374793593527093,0.9373760831308371,0.9384189841404253,0.93735,0.9373695592529458,10000,0.93735,0.938302449099951,0.9374793593527093,0.9373760831308371,0.9384189841404253,0.93735,0.9373695592529458,10000,,,,,,,,
energy,imdb_sklearn,avg,I,positive|negative|neutral,10000.0,4622.5,0.46225,5376.5,0.53765,1.0,0.0001,0.93005,0.9328136656373623,0.9302748934206576,0.9300093645941908,0.9330118315977881,0.93005,0.9299954013431433,10000,0.93005,0.9328136656373623,0.9302748934206576,0.9300093645941908,0.9330118315977881,0.93005,0.9299954013431433,10000,,,,,,,,
energy,sst2,run-001,BASE,positive|negative|neutral,10000.0,3857.0,0.3857,5579.0,0.5579,564.0,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
energy,sst2,run-001,E,positive|negative|neutral,10000.0,4472.0,0.4472,5307.0,0.5307,221.0,0.0221,0.8601,0.8864109508048403,0.8693337490264524,0.8697672777209904,0.8949272410826757,0.8601,0.8692325910689764,10000,0.8601,0.8864109508048403,0.8693337490264524,0.8697672777209904,0.8949272410826757,0.8601,0.8692325910689764,10000,,,,,,,,
energy,sst2,run-001,I,positive|negative|neutral,10000.0,3422.0,0.3422,5800.0,0.58,778.0,0.0778,0.7685,0.8643249561659848,0.7873323751679753,0.7965947751690554,0.8770407434248977,0.7685,0.7919575906888249,10000,0.7685,0.8643249561659848,0.7873323751679753,0.7965947751690554,0.8770407434248977,0.7685,0.7919575906888249,10000,,,,,,,,
energy,sst2,run-002,BASE,positive|negative|neutral,10000.0,3857.0,0.3857,5579.0,0.5579,564.0,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
energy,sst2,run-002,E,positive|negative|neutral,10000.0,4515.0,0.4515,5258.0,0.5258,227.0,0.0227,0.8622,0.8881065271208309,0.8709332330750785,0.8721649718113567,0.8962893083786896,0.8622,0.8717222953325443,10000,0.8622,0.8881065271208309,0.8709332330750785,0.8721649718113567,0.8962893083786896,0.8622,0.8717222953325443,10000,,,,,,,,
energy,sst2,run-002,I,positive|negative|neutral,10000.0,3465.0,0.3465,5743.0,0.5743,792.0,0.0792,0.7715,0.8666958885137537,0.7898741468450912,0.8005821299224394,0.8790284966980318,0.7715,0.796036333327368,10000,0.7715,0.8666958885137537,0.7898741468450912,0.8005821299224394,0.8790284966980318,0.7715,0.796036333327368,10000,,,,,,,,
energy,sst2,avg,BASE,positive|negative|neutral,10000.0,3857.0,0.3857,5579.0,0.5579,564.0,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
energy,sst2,avg,E,positive|negative|neutral,10000.0,4493.5,0.44935,5282.5,0.52825,224.0,0.0224,0.86115,0.8872587389628357,0.8701334910507654,0.8709661247661735,0.8956082747306826,0.86115,0.8704774432007604,10000,0.86115,0.8872587389628357,0.8701334910507654,0.8709661247661735,0.8956082747306826,0.86115,0.8704774432007604,10000,,,,,,,,
energy,sst2,avg,I,positive|negative|neutral,10000.0,3443.5,0.34435,5771.5,0.57715,785.0,0.0785,0.77,0.8655104223398693,0.7886032610065332,0.7985884525457474,0.8780346200614648,0.77,0.7939969620080964,10000,0.77,0.8655104223398693,0.7886032610065332,0.7985884525457474,0.8780346200614648,0.77,0.7939969620080964,10000,,,,,,,,
