pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
execution,fiqasa,run-002,BASE,negative|positive|neutral,1173,236.0,0.20119352088661552,587.0,0.5004262574595055,350,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
execution,fiqasa,run-002,J,negative|positive|neutral,1173,443.0,0.3776641091219096,649.0,0.5532821824381927,81,0.06905370843989769,0.6615515771526002,0.568994126190608,0.5801522342172235,0.5405074132887306,0.7532499110927479,0.6615515771526002,0.6630897386367137,1173,0.6615515771526002,0.568994126190608,0.5801522342172235,0.5405074132887306,0.7532499110927479,0.6615515771526002,0.6630897386367137,1173,,,,,,,,
execution,fiqasa,run-002,P,negative|positive|neutral,1173,347.0,0.2958226768968457,569.0,0.48508098891730606,257,0.21909633418584826,0.5916453537936914,0.5551342657773276,0.5833074218457959,0.5087649898595729,0.7724275291431268,0.5916453537936914,0.6135935108718223,1173,0.5916453537936914,0.5551342657773276,0.5833074218457959,0.5087649898595729,0.7724275291431268,0.5916453537936914,0.6135935108718223,1173,,,,,,,,
execution,fiqasa,avg,BASE,negative|positive|neutral,1173,236.0,0.20119352088661552,587.0,0.5004262574595055,350,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
execution,fiqasa,avg,J,negative|positive|neutral,2346,884.0,0.37681159420289856,1302.0,0.5549872122762148,160,0.06820119352088662,0.6602728047740836,0.5690639941166297,0.5794568239251512,0.5398590209395104,0.7521977674493113,0.6602728047740836,0.6615711923555141,1173,0.6602728047740836,0.5690639941166297,0.5794568239251512,0.5398590209395104,0.7521977674493113,0.6602728047740836,0.6615711923555141,1173,,,,,,,,
execution,fiqasa,avg,P,negative|positive|neutral,2346,688.0,0.2932651321398124,1148.0,0.48934356351236147,510,0.21739130434782608,0.5895140664961638,0.5539729220625133,0.5823757380844243,0.5069568398439803,0.7709689008614655,0.5895140664961638,0.6104575715881095,1173,0.5895140664961638,0.5539729220625133,0.5823757380844243,0.5069568398439803,0.7709689008614655,0.5895140664961638,0.6104575715881095,1173,,,,,,,,
execution,imdb_sklearn,run-001,BASE,negative|positive|neutral,10000,4684.0,0.4684,5316.0,0.5316,0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
execution,imdb_sklearn,run-001,J,negative|positive|neutral,10000,4636.0,0.4636,5351.0,0.5351,13,0.0013,0.9327,0.9363261388733513,0.9329157362374884,0.9332225069814527,0.9365148091306906,0.9327,0.9332082159092439,10000,0.9327,0.9363261388733513,0.9329157362374884,0.9332225069814527,0.9365148091306906,0.9327,0.9332082159092439,10000,,,,,,,,
execution,imdb_sklearn,run-001,P,negative|positive|neutral,10000,4791.0,0.4791,5157.0,0.5157,52,0.0052,0.9378,0.9434020959164635,0.9379167730700035,0.9402286429290687,0.9435086496896631,0.9378,0.9402228797911161,10000,0.9378,0.9434020959164635,0.9379167730700035,0.9402286429290687,0.9435086496896631,0.9378,0.9402228797911161,10000,,,,,,,,
execution,imdb_sklearn,run-002,BASE,negative|positive|neutral,10000,4684.0,0.4684,5316.0,0.5316,0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
