pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
ST-NF,fiqasa,run-002,BASE,positive|negative|neutral,1173.0,236.0,0.20119352088661552,587.0,0.5004262574595055,350.0,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
ST-NF,fiqasa,run-002,NF,positive|negative|neutral,1173.0,615.0,0.5242966751918159,484.0,0.41261722080136404,74.0,0.06308610400682012,0.7715260017050298,0.6228473416852361,0.6349729140220984,0.6208183163292084,0.7869045676057433,0.7715260017050298,0.7708744231482644,1173,0.7715260017050298,0.6215515253209266,0.6349729140220984,0.6203009475191567,0.7866029837460191,0.7715260017050298,0.7707540125044928,1173,,,,,,,,
ST-NF,fiqasa,run-002,ST,positive|negative|neutral,1173.0,208.0,0.1773231031543052,652.0,0.5558397271952259,313.0,0.2668371696504689,0.49957374254049447,0.5460293575897567,0.5633797230712138,0.4403270108444677,0.7727300975520172,0.49957374254049447,0.4930104082293353,1173,0.49957374254049447,0.5460293575897567,0.5633797230712138,0.4403270108444677,0.7727300975520172,0.49957374254049447,0.4930104082293353,1173,,,,,,,,
ST-NF,fiqasa,avg,BASE,positive|negative|neutral,1173.0,236.0,0.20119352088661552,587.0,0.5004262574595055,350.0,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
ST-NF,fiqasa,avg,NF,positive|negative|neutral,1173.0,606.5,0.5170502983802217,487.5,0.4156010230179028,79.0,0.06734867860187553,0.7664109121909634,0.6182148404526359,0.6340183046467026,0.6178760740605387,0.7855868211761943,0.7664109121909634,0.7669291309319712,1173,0.7664109121909634,0.6170410190939655,0.6340183046467026,0.617376557690543,0.7853136300159922,0.7664109121909634,0.7668128752039161,1173,,,,,,,,
ST-NF,fiqasa,avg,ST,positive|negative|neutral,1173.0,204.5,0.17433930093776642,667.5,0.5690537084398977,301.0,0.2566069906223359,0.4978687127024723,0.5448705806299656,0.5615348111238869,0.4377313567989506,0.7713860673592539,0.4978687127024723,0.4881809275237517,1173,0.4978687127024723,0.5448705806299656,0.5615348111238869,0.4377313567989506,0.7713860673592539,0.4978687127024723,0.4881809275237517,1173,,,,,,,,
ST-NF,imdb_sklearn,run-001,BASE,positive|negative|neutral,10000.0,4684.0,0.4684,5316.0,0.5316,0.0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
ST-NF,imdb_sklearn,run-001,NF,positive|negative|neutral,10000.0,5282.0,0.5282,4674.0,0.4674,44.0,0.0044,0.9348,0.9403404105983506,0.934637790241102,0.936757731955653,0.9402111949464819,0.9348,0.9367751282299313,10000,0.9348,0.9403404105983506,0.934637790241102,0.936757731955653,0.9402111949464819,0.9348,0.9367751282299313,10000,,,,,,,,
ST-NF,imdb_sklearn,run-001,ST,positive|negative|neutral,10000.0,4169.0,0.4169,5761.0,0.5761,70.0,0.007,0.9,0.9171637359905394,0.9004706387592315,0.9024112625045206,0.9175416512109928,0.9,0.9023567808545234,10000,0.9,0.9171637359905394,0.9004706387592315,0.9024112625045206,0.9175416512109928,0.9,0.9023567808545234,10000,,,,,,,,
ST-NF,imdb_sklearn,run-002,BASE,positive|negative|neutral,10000.0,4684.0,0.4684,5316.0,0.5316,0.0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
ST-NF,imdb_sklearn,run-002,NF,positive|negative|neutral,10000.0,5285.0,0.5285,4663.0,0.4663,52.0,0.0052,0.934,0.9403585990966141,0.9338332850118181,0.9363236861633064,0.9402263657761101,0.934,0.9363419820440151,10000,0.934,0.9403585990966141,0.9338332850118181,0.9363236861633064,0.9402263657761101,0.934,0.9363419820440151,10000,,,,,,,,
ST-NF,imdb_sklearn,run-002,ST,positive|negative|neutral,10000.0,4182.0,0.4182,5744.0,0.5744,74.0,0.0074,0.9008,0.9179446933335464,0.9012628236021482,0.9034191619460321,0.9183158242847381,0.9008,0.9033653566586783,10000,0.9008,0.9179446933335464,0.9012628236021482,0.9034191619460321,0.9183158242847381,0.9008,0.9033653566586783,10000,,,,,,,,
ST-NF,imdb_sklearn,avg,BASE,positive|negative|neutral,10000.0,4684.0,0.4684,5316.0,0.5316,0.0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
ST-NF,imdb_sklearn,avg,NF,positive|negative|neutral,10000.0,5283.5,0.52835,4668.5,0.46685,48.0,0.0048,0.9344,0.9403495048474824,0.93423553762646,0.9365407090594797,0.940218780361296,0.9344,0.9365585551369732,10000,0.9344,0.9403495048474824,0.93423553762646,0.9365407090594797,0.940218780361296,0.9344,0.9365585551369732,10000,,,,,,,,
ST-NF,imdb_sklearn,avg,ST,positive|negative|neutral,10000.0,4175.5,0.41755,5752.5,0.57525,72.0,0.0072,0.9004000000000001,0.9175542146620429,0.9008667311806898,0.9029152122252764,0.9179287377478655,0.9004000000000001,0.9028610687566009,10000,0.9004000000000001,0.9175542146620429,0.9008667311806898,0.9029152122252764,0.9179287377478655,0.9004000000000001,0.9028610687566009,10000,,,,,,,,
ST-NF,sst2,run-001,BASE,positive|negative|neutral,10000.0,3857.0,0.3857,5579.0,0.5579,564.0,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
ST-NF,sst2,run-001,NF,positive|negative|neutral,10000.0,5268.0,0.5268,4347.0,0.4347,385.0,0.0385,0.8749,0.9089575823506695,0.8747998950977621,0.8915288961280605,0.910034289272365,0.8749,0.8920988316101263,10000,0.8749,0.9089575823506695,0.8747998950977621,0.8915288961280605,0.910034289272365,0.8749,0.8920988316101263,10000,,,,,,,,
ST-NF,sst2,run-001,ST,positive|negative|neutral,10000.0,2458.0,0.2458,6650.0,0.665,892.0,0.0892,0.6822,0.8261968591127942,0.7106375003494112,0.6996315960653039,0.8439395845512888,0.6822,0.6903330973032599,10000,0.6822,0.8261968591127942,0.7106375003494112,0.6996315960653039,0.8439395845512888,0.6822,0.6903330973032599,10000,,,,,,,,
ST-NF,sst2,run-002,BASE,positive|negative|neutral,10000.0,3857.0,0.3857,5579.0,0.5579,564.0,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
ST-NF,sst2,run-002,NF,positive|negative|neutral,10000.0,5297.0,0.5297,4322.0,0.4322,381.0,0.0381,0.8753,0.9091204349645845,0.8748620306204341,0.8916578104499219,0.9100070428792564,0.8753,0.8923117313036549,10000,0.8753,0.9091204349645845,0.8748620306204341,0.8916578104499219,0.9100070428792564,0.8753,0.8923117313036549,10000,,,,,,,,
ST-NF,sst2,run-002,ST,positive|negative|neutral,10000.0,2509.0,0.2509,6588.0,0.6588,903.0,0.0903,0.6869,0.8290538699419189,0.7148022187074121,0.7058815773821971,0.8465074475845668,0.6869,0.696853747898495,10000,0.6869,0.8290538699419189,0.7148022187074121,0.7058815773821971,0.8465074475845668,0.6869,0.696853747898495,10000,,,,,,,,
ST-NF,sst2,avg,BASE,positive|negative|neutral,10000.0,3857.0,0.3857,5579.0,0.5579,564.0,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
ST-NF,sst2,avg,NF,positive|negative|neutral,10000.0,5282.5,0.52825,4334.5,0.43345,383.0,0.0383,0.8751,0.909039008657627,0.8748309628590981,0.8915933532889913,0.9100206660758107,0.8751,0.8922052814568906,10000,0.8751,0.909039008657627,0.8748309628590981,0.8915933532889913,0.9100206660758107,0.8751,0.8922052814568906,10000,,,,,,,,
ST-NF,sst2,avg,ST,positive|negative|neutral,10000.0,2483.5,0.24835,6619.0,0.6619,897.5,0.08975,0.68455,0.8276253645273566,0.7127198595284117,0.7027565867237505,0.8452235160679278,0.68455,0.6935934226008774,10000,0.68455,0.8276253645273566,0.7127198595284117,0.7027565867237505,0.8452235160679278,0.68455,0.6935934226008774,10000,,,,,,,,
