pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
information,news,run-002,N,bearish|bullish|neutral,11931,,,,,7286,0.610678065543542,0.7789791299974855,0.741679164342477,0.7450242441011428,0.7374131437165977,0.7936733397901518,0.7789791299974855,0.7826542791833847,11931,0.7789791299974855,0.741679164342477,0.7450242441011428,0.7374131437165977,0.7936733397901518,0.7789791299974855,0.7826542791833847,11931,,,,,1512.0,0.12672868996731204,3133.0,0.26259324448914595
information,news,run-002,S,bearish|bullish|neutral,11931,,,,,7613,0.6380856592071076,0.8012739921213645,0.7538626491669135,0.7633984271755447,0.7584995293104501,0.8029889779470056,0.8012739921213645,0.8020311363876129,11931,0.8012739921213645,0.7538626491669135,0.7633984271755447,0.7584995293104501,0.8029889779470056,0.8012739921213645,0.8020311363876129,11931,,,,,1837.0,0.15396865308859276,2481.0,0.20794568770429972
information,news,avg,BASE,bearish|bullish|neutral,11931,,,,,6872,0.5759785432905875,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,,,,,1943.0,0.16285307182968736,3116.0,0.2611683848797251
information,news,avg,N,bearish|bullish|neutral,23862,,,,,14572,0.610678065543542,0.7789791299974855,0.741679164342477,0.7450242441011428,0.7374131437165977,0.7936733397901518,0.7789791299974855,0.7826542791833847,11931,0.7789791299974855,0.741679164342477,0.7450242441011428,0.7374131437165977,0.7936733397901518,0.7789791299974855,0.7826542791833847,11931,,,,,3024.0,0.12672868996731204,6266.0,0.26259324448914595
information,news,avg,S,bearish|bullish|neutral,23862,,,,,15226,0.6380856592071076,0.8012739921213645,0.7538626491669135,0.7633984271755447,0.7584995293104501,0.8029889779470056,0.8012739921213645,0.8020311363876129,11931,0.8012739921213645,0.7538626491669135,0.7633984271755447,0.7584995293104501,0.8029889779470056,0.8012739921213645,0.8020311363876129,11931,,,,,3674.0,0.15396865308859276,4962.0,0.20794568770429972
information,fiqasa,run-001,BASE,negative|positive|neutral,1173,557.0,0.47485080988917305,467.0,0.3981244671781756,149,0.12702472293265132,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,,,,,,,,
information,fiqasa,run-001,N,negative|positive|neutral,1173,568.0,0.484228473998295,454.0,0.38704177323103156,151,0.1287297527706735,0.7595907928388747,0.6280915281342928,0.674637973537961,0.6378668580738237,0.8109532254251998,0.7595907928388747,0.7736646735220122,1173,0.7595907928388747,0.6280915281342928,0.674637973537961,0.6378668580738237,0.8109532254251998,0.7595907928388747,0.7736646735220122,1173,,,,,,,,
information,fiqasa,run-001,S,negative|positive|neutral,1173,569.0,0.48508098891730606,478.0,0.4075021312872975,126,0.10741687979539642,0.7689684569479965,0.6340779671110355,0.6774308564673971,0.6441622069943894,0.8111660417809816,0.7689684569479965,0.777748247492323,1173,0.7689684569479965,0.6340779671110355,0.6774308564673971,0.6441622069943894,0.8111660417809816,0.7689684569479965,0.777748247492323,1173,,,,,,,,
information,fiqasa,run-002,BASE,negative|positive|neutral,1173,557.0,0.47485080988917305,467.0,0.3981244671781756,149,0.12702472293265132,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,,,,,,,,
information,fiqasa,run-002,N,negative|positive|neutral,1173,568.0,0.484228473998295,454.0,0.38704177323103156,151,0.1287297527706735,0.7595907928388747,0.6280915281342928,0.674637973537961,0.6378668580738237,0.8109532254251998,0.7595907928388747,0.7736646735220122,1173,0.7595907928388747,0.6280915281342928,0.674637973537961,0.6378668580738237,0.8109532254251998,0.7595907928388747,0.7736646735220122,1173,,,,,,,,
